,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Suriname,37066,91608,0,0,(1.5+/-0.9)e+05,(1.5+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05,(1.6+/-0.9)e+05
Slovakia,475672,972024,0,0,(5.0+/-2.7)e+06,(5.0+/-2.7)e+06,(5.1+/-2.7)e+06,(5.1+/-2.7)e+06,(5.3+/-2.7)e+06,(5.6+/-2.7)e+06,(5.9+/-2.7)e+06,(6.2+/-2.7)e+06,(6.5+/-2.7)e+06,(6.8+/-2.7)e+06,(7.0+/-2.7)e+06,(7.3+/-2.7)e+06,(7.6+/-2.7)e+06,(7.9+/-2.8)e+06,(8.2+/-2.8)e+06,(8.5+/-2.8)e+06,(8.7+/-2.8)e+06,(9.0+/-2.8)e+06,(9.3+/-2.8)e+06,(9.6+/-2.8)e+06,(9.9+/-2.8)e+06,(1.02+/-0.28)e+07,(1.05+/-0.28)e+07,(1.07+/-0.28)e+07,(1.10+/-0.29)e+07,(1.13+/-0.29)e+07,(1.16+/-0.29)e+07,(1.19+/-0.29)e+07,(1.22+/-0.29)e+07,(1.24+/-0.29)e+07,(1.27+/-0.29)e+07,(1.30+/-0.30)e+07,(1.33+/-0.30)e+07,(1.36+/-0.30)e+07,(1.39+/-0.30)e+07,(1.41+/-0.30)e+07,(1.44+/-0.30)e+07,(1.47+/-0.31)e+07,(1.50+/-0.31)e+07,(1.53+/-0.31)e+07,(1.56+/-0.31)e+07,(1.59+/-0.31)e+07,(1.61+/-0.32)e+07,(1.64+/-0.32)e+07,(1.67+/-0.32)e+07,(1.70+/-0.32)e+07,(1.73+/-0.33)e+07,(1.76+/-0.33)e+07,(1.78+/-0.33)e+07,(1.81+/-0.33)e+07,(1.84+/-0.34)e+07
Slovenia,165521,343043,0,(1.04+/-0.15)e+05,(2.5+/-1.2)e+06,(2.6+/-1.2)e+06,(3.0+/-1.2)e+06,(3.1+/-1.2)e+06,(3.2+/-1.2)e+06,(3.3+/-1.2)e+06,(3.4+/-1.2)e+06,(3.5+/-1.2)e+06,(3.6+/-1.3)e+06,(3.7+/-1.3)e+06,(3.9+/-1.3)e+06,(4.0+/-1.3)e+06,(4.1+/-1.3)e+06,(4.2+/-1.3)e+06,(4.3+/-1.3)e+06,(4.4+/-1.3)e+06,(4.5+/-1.3)e+06,(4.6+/-1.3)e+06,(4.7+/-1.3)e+06,(4.8+/-1.3)e+06,(4.9+/-1.3)e+06,(5.0+/-1.3)e+06,(5.1+/-1.3)e+06,(5.2+/-1.3)e+06,(5.3+/-1.3)e+06,(5.4+/-1.3)e+06,(5.5+/-1.3)e+06,(5.6+/-1.3)e+06,(5.7+/-1.3)e+06,(5.8+/-1.3)e+06,(5.9+/-1.3)e+06,(6.0+/-1.3)e+06,(6.1+/-1.3)e+06,(6.2+/-1.4)e+06,(6.3+/-1.4)e+06,(6.4+/-1.4)e+06,(6.5+/-1.4)e+06,(6.6+/-1.4)e+06,(6.8+/-1.4)e+06,(6.9+/-1.4)e+06,(7.0+/-1.4)e+06,(7.1+/-1.4)e+06,(7.2+/-1.4)e+06,(7.3+/-1.4)e+06,(7.4+/-1.4)e+06,(7.5+/-1.4)e+06,(7.6+/-1.4)e+06,(7.7+/-1.4)e+06,(7.8+/-1.5)e+06,(7.9+/-1.5)e+06,(8.0+/-1.5)e+06
Sweden,855345,1654912,0,0,(1.4+/-0.7)e+07,(1.5+/-0.7)e+07,(1.6+/-0.7)e+07,(1.7+/-0.7)e+07,(1.8+/-0.7)e+07,(1.9+/-0.7)e+07,(2.0+/-0.7)e+07,(2.1+/-0.7)e+07,(2.2+/-0.7)e+07,(2.3+/-0.7)e+07,(2.4+/-0.7)e+07,(2.5+/-0.7)e+07,(2.7+/-0.7)e+07,(2.8+/-0.7)e+07,(2.9+/-0.7)e+07,(3.0+/-0.7)e+07,(3.1+/-0.7)e+07,(3.2+/-0.7)e+07,(3.3+/-0.7)e+07,(3.4+/-0.8)e+07,(3.5+/-0.8)e+07,(3.6+/-0.8)e+07,(3.7+/-0.8)e+07,(3.8+/-0.8)e+07,(3.9+/-0.8)e+07,(4.0+/-0.8)e+07,(4.2+/-0.8)e+07,(4.3+/-0.8)e+07,(4.4+/-0.8)e+07,(4.5+/-0.8)e+07,(4.6+/-0.8)e+07,(4.7+/-0.9)e+07,(4.8+/-0.9)e+07,(4.9+/-0.9)e+07,(5.0+/-0.9)e+07,(5.1+/-0.9)e+07,(5.2+/-0.9)e+07,(5.3+/-0.9)e+07,(5.4+/-0.9)e+07,(5.5+/-0.9)e+07,(5.6+/-0.9)e+07,(5.8+/-1.0)e+07,(5.9+/-1.0)e+07,(6.0+/-1.0)e+07,(6.1+/-1.0)e+07,(6.2+/-1.0)e+07,(6.3+/-1.0)e+07,(6.4+/-1.0)e+07,(6.5+/-1.0)e+07,(6.6+/-1.0)e+07,(6.7+/-1.1)e+07
Eswatini,52748,157898,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Sint Maarten,3330,7235,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Seychelles,14719,34651,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Syria,955711,2727070,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Turks and Caicos Islands,0,0,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Chad,799255,2551262,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Togo,418739,1424157,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Thailand,7279894,16317256,0,0,(2.6+/-1.4)e+07,(2.6+/-1.4)e+07,(2.9+/-1.4)e+07,(3.1+/-1.4)e+07,(3.2+/-1.4)e+07,(3.4+/-1.4)e+07,(3.5+/-1.4)e+07,(3.7+/-1.4)e+07,(3.8+/-1.4)e+07,(4.0+/-1.4)e+07,(4.1+/-1.4)e+07,(4.3+/-1.4)e+07,(4.4+/-1.5)e+07,(4.5+/-1.5)e+07,(4.7+/-1.5)e+07,(4.8+/-1.5)e+07,(5.0+/-1.5)e+07,(5.1+/-1.5)e+07,(5.3+/-1.5)e+07,(5.4+/-1.5)e+07,(5.6+/-1.5)e+07,(5.7+/-1.5)e+07,(5.9+/-1.5)e+07,(6.0+/-1.5)e+07,(6.2+/-1.5)e+07,(6.3+/-1.5)e+07,(6.5+/-1.5)e+07,(6.6+/-1.5)e+07,(6.8+/-1.5)e+07,(6.9+/-1.6)e+07,(7.0+/-1.6)e+07,(7.2+/-1.6)e+07,(7.3+/-1.6)e+07,(7.5+/-1.6)e+07,(7.6+/-1.6)e+07,(7.8+/-1.6)e+07,(7.9+/-1.6)e+07,(8.1+/-1.6)e+07,(8.2+/-1.6)e+07,(8.4+/-1.7)e+07,(8.5+/-1.7)e+07,(8.7+/-1.7)e+07,(8.8+/-1.7)e+07,(9.0+/-1.7)e+07,(9.1+/-1.7)e+07,(9.3+/-1.7)e+07,(9.4+/-1.7)e+07,(9.5+/-1.7)e+07,(9.7+/-1.8)e+07,(9.8+/-1.8)e+07,(1.00+/-0.18)e+08
Tajikistan,366771,910822,0,0,(2.6+/-1.4)e+05,(2.6+/-1.4)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05,(4.0+/-1.5)e+05
Turkmenistan,306473,625534,0,0,(4.0+/-2.2)e+05,(4.0+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05,(4.1+/-2.2)e+05
Timor-Leste,68503,158360,0,0,(4.3+/-2.4)e+03,(4.3+/-2.4)e+03,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04,(1.09+/-0.34)e+04
Tonga,3678,10753,0,0.0+/-0,0.0+/-0,0.0+/-0,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03,(6.6+/-2.3)e+03
Trinidad and Tobago,71499,188458,0,0,(9+/-5)e+05,(9+/-5)e+05,(9+/-5)e+05,(9+/-5)e+05,(9+/-5)e+05,(9+/-5)e+05,(1.0+/-0.5)e+06,(1.0+/-0.5)e+06,(1.1+/-0.5)e+06,(1.2+/-0.5)e+06,(1.2+/-0.5)e+06,(1.3+/-0.5)e+06,(1.3+/-0.5)e+06,(1.4+/-0.5)e+06,(1.5+/-0.5)e+06,(1.5+/-0.5)e+06,(1.6+/-0.5)e+06,(1.6+/-0.5)e+06,(1.7+/-0.5)e+06,(1.8+/-0.5)e+06,(1.8+/-0.5)e+06,(1.9+/-0.5)e+06,(1.9+/-0.5)e+06,(2.0+/-0.5)e+06,(2.1+/-0.5)e+06,(2.1+/-0.6)e+06,(2.2+/-0.6)e+06,(2.2+/-0.6)e+06,(2.3+/-0.6)e+06,(2.3+/-0.6)e+06,(2.4+/-0.6)e+06,(2.5+/-0.6)e+06,(2.5+/-0.6)e+06,(2.6+/-0.6)e+06,(2.6+/-0.6)e+06,(2.7+/-0.6)e+06,(2.8+/-0.6)e+06,(2.8+/-0.6)e+06,(2.9+/-0.6)e+06,(2.9+/-0.6)e+06,(3.0+/-0.6)e+06,(3.1+/-0.6)e+06,(3.1+/-0.6)e+06,(3.2+/-0.6)e+06,(3.2+/-0.6)e+06,(3.3+/-0.6)e+06,(3.4+/-0.6)e+06,(3.4+/-0.6)e+06,(3.5+/-0.6)e+06,(3.5+/-0.6)e+06,(3.6+/-0.7)e+06
